id,location,brand,author,url,lang,date,original,sentiment_manu,sentiment_auto
10,Madrid,ElMundo,Marisa Cruz,http://www.elmundo.es/espana/2017/10/11/59de43dbe5fdea5c298b45dc.html,Spanish,11,Sç_lo de esta manera se evitarç_a la convocatoria de un Consejo de Ministros donde se activarç_an las medidas necesarias para llevar al Senado la aplicaciç_n plena del artç_culo 155 de la Carta Magna.,0,3
10,Madrid,ElMundo,Marisa Cruz,http://www.elmundo.es/espana/2017/10/11/59de43dbe5fdea5c298b45dc.html,Spanish,11,La rectificaciç_n deberç_a incluir el no reconocimiento de los supuestos resultados del referçÈndum ilegal del 1 de octubre y ademç_s asumir la anulaciç_n por parte del Tribunal Constitucional de la Ley del referçÈndum y la Ley de Transitoriedad.,0,2
10,Madrid,ElMundo,Marisa Cruz,http://www.elmundo.es/espana/2017/10/11/59de43dbe5fdea5c298b45dc.html,Spanish,11,En definitiva; regresar a la normalidad institucional y al marco de la Carta Magna.,0,3
10,Madrid,ElMundo,Marisa Cruz,http://www.elmundo.es/espana/2017/10/11/59de43dbe5fdea5c298b45dc.html,Spanish,11,Segç_n ha explicado ante el pleno del Congreso el presidente del Gobierno; Mariano Rajoy; con el requerimiento enviado hoy a la Generalitat se pretende ofrecer -claridad y seguridad- tras la -confusiç_n- generada ayer por Puigdemont en el Parlament.,0,4
10,Madrid,ElMundo,Marisa Cruz,http://www.elmundo.es/espana/2017/10/11/59de43dbe5fdea5c298b45dc.html,Spanish,11,Puigdemont dijo que asumç_a el -mandato del pueblo- para que -Cataluç_a se convierta en un estado independiente en forma de repç_blica- y; acto seguido; propuso -suspender los efectos de la declaraciç_n de independencia- para abrir la puerta al diç_logo.,0,3
10,Madrid,ElMundo,Marisa Cruz,http://www.elmundo.es/espana/2017/10/11/59de43dbe5fdea5c298b45dc.html,Spanish,11,Lo que desea ahora el Gobierno es que aclare si; con esas palabras; estaba haciendo una declaraciç_n unilateral de independencia.,0,3
11,Madrid,ElConfidencial,No author,https://www.elconfidencial.com/ultima-hora-en-vivo/2017-10-11/rajoy-da-cinco-dias-al-govern-para-confirmar-si-ha-declarado-la-independencia_1338199/,Spanish,11,Madrid; 11 oct (EFE).- El Gobierno; en el requerimiento que activa el artç_culo 155 de la Constituciç_n; da cinco dç_as (hasta el lunes) al presidente catalç_n; Carles Puigdemont; para que confirme si ha declarado la independencia de Cataluç_a y fija un segundo plazo; hasta el jueves; para que rectifique y evite su aplicaciç_n.,0,4
11,Madrid,ElConfidencial,No author,https://www.elconfidencial.com/ultima-hora-en-vivo/2017-10-11/rajoy-da-cinco-dias-al-govern-para-confirmar-si-ha-declarado-la-independencia_1338199/,Spanish,11,Ambos plazos figuran en el requerimiento aprobado esta maç_ana en una reuniç_n extraordinaria del Consejo de Ministros y que se ha entregado esta tarde a la Generalitat catalana; segç_n ha podido saber Efe.,0,5
11,Madrid,ElConfidencial,No author,https://www.elconfidencial.com/ultima-hora-en-vivo/2017-10-11/rajoy-da-cinco-dias-al-govern-para-confirmar-si-ha-declarado-la-independencia_1338199/,Spanish,11,El segundo plazo; que vence el jueves; marcarç_a el inicio de la puesta en marcha del controvertido artç_culo constitucional; que establece la obligatoriedad de que el Gobierno formule un requerimiento al presidente de la Comunidad antes de plantear en el Senado las medidas que piensa aplicar.,0,3
11,Madrid,ElConfidencial,No author,https://www.elconfidencial.com/ultima-hora-en-vivo/2017-10-11/rajoy-da-cinco-dias-al-govern-para-confirmar-si-ha-declarado-la-independencia_1338199/,Spanish,11,Segç_n ha explicado ante el pleno del Congreso el presidente del Gobierno; Mariano Rajoy; con este requerimiento se pretende ofrecer -claridad y seguridad- tras la -confusiç_n- generada ayer por Puigdemont en el Parlament.,0,4
11,Madrid,ElConfidencial,No author,https://www.elconfidencial.com/ultima-hora-en-vivo/2017-10-11/rajoy-da-cinco-dias-al-govern-para-confirmar-si-ha-declarado-la-independencia_1338199/,Spanish,11,Puigdemont dijo que asumç_a el -mandato del pueblo- para que -Cataluç_a se convierta en un estado independiente en forma de repç_blica- y; acto seguido; propuso -suspender los efectos de la declaraciç_n de independencia- para abrir la puerta al diç_logo.,0,3
11,Madrid,ElConfidencial,No author,https://www.elconfidencial.com/ultima-hora-en-vivo/2017-10-11/rajoy-da-cinco-dias-al-govern-para-confirmar-si-ha-declarado-la-independencia_1338199/,Spanish,11,Lo que desea ahora el Gobierno es que aclare si; con esas palabras; estaba haciendo una declaraciç_n unilateral de independencia.,0,3
11,Madrid,ElConfidencial,No author,https://www.elconfidencial.com/ultima-hora-en-vivo/2017-10-11/rajoy-da-cinco-dias-al-govern-para-confirmar-si-ha-declarado-la-independencia_1338199/,Spanish,11,Si Puigdemont confirma que declarç_ la independencia; o en el caso de que no conteste antes del lunes; el Gobierno aprovecha el mismo requerimiento para darle un segundo plazo; hasta el jueves; instç_ndole a rectificar y volver a la legalidad; ya que de no ser asç_ se aplicarç_a el 155.,0,1
11,Madrid,ElConfidencial,No author,https://www.elconfidencial.com/ultima-hora-en-vivo/2017-10-11/rajoy-da-cinco-dias-al-govern-para-confirmar-si-ha-declarado-la-independencia_1338199/,Spanish,11,EFE,0,3
12,Madrid,ElPais,Anabel DÌez,https://politica.elpais.com/politica/2017/10/11/actualidad/1507705563_381296.html,Spanish,12,REFERç_NDUM DE CATALUç_A -Mariano Rajoy ha estado cinco aç_os de vacaciones con el tema de Cataluç_a- El expresidente de la Generalitat cree que tras el 1 de octubre habrç_ que -dialogar; negociar y pactar- Madrid 11 OCT 2017 - 23:14  CEST El Gobierno estç_ -acompaç_ado- por el PSOE en la activaciç_n del artç_culo 155 de la Constituciç_n; que se aplicarç_ a la Generalitat de Cataluç_a si su presidente; Carles Puigdemont; no renuncia a la declaraciç_n de independencia.,0,4
12,Madrid,ElPais,Anabel DÌez,https://politica.elpais.com/politica/2017/10/11/actualidad/1507705563_381296.html,Spanish,12,Este es el compromiso de Pedro Sç_nchez; secretario general del PSOE; con el presidente del Gobierno; Mariano Rajoy.,0,3
12,Madrid,ElPais,Anabel DÌez,https://politica.elpais.com/politica/2017/10/11/actualidad/1507705563_381296.html,Spanish,12,El lç_der socialista; a su vez; ha logrado que Rajoy se comprometa a abordar la reforma de la Constituciç_n.,0,4
12,Madrid,ElPais,Anabel DÌez,https://politica.elpais.com/politica/2017/10/11/actualidad/1507705563_381296.html,Spanish,12,Si se aplica finalmente el 155 debe terminar en elecciones autonç_micas; acordaron ambos lç_deres.,0,3
12,Madrid,ElPais,Anabel DÌez,https://politica.elpais.com/politica/2017/10/11/actualidad/1507705563_381296.html,Spanish,12,El secretario general del PSOE; Pedro Sç_nchez; en una imagen de archivo.,0,3
12,Madrid,ElPais,Anabel DÌez,https://politica.elpais.com/politica/2017/10/11/actualidad/1507705563_381296.html,Spanish,12,MASSIMILIANO MINOCRI (EL PAççS) | VççDEO: ATLAS El requerimiento que Mariano Rajoy le ha enviado este miçÈrcoles a Carles Puigdemont como paso previo para la activaciç_n del artç_culo 155 de la Constituciç_n establece dos plazos antes de que el Gobierno asuma competencias concretas de la Generalitat.,0,4
12,Madrid,ElPais,Anabel DÌez,https://politica.elpais.com/politica/2017/10/11/actualidad/1507705563_381296.html,Spanish,12,El presidente del Govern tiene que aclarar antes de las 10.00 horas del lunes 16 si el martes proclamç_ la independencia de Cataluç_a; aunque luego la suspendiera.,0,3
12,Madrid,ElPais,Anabel DÌez,https://politica.elpais.com/politica/2017/10/11/actualidad/1507705563_381296.html,Spanish,12,En el caso de que haya sido asç_; el Ejecutivo le da hasta las 10.00 horas del jueves 19 para rectificar y restaurar el orden constitucional.,0,3
12,Madrid,ElPais,Anabel DÌez,https://politica.elpais.com/politica/2017/10/11/actualidad/1507705563_381296.html,Spanish,12,Si no; advierte la comunicaciç_n que firma Rajoy; se activarç_ -de forma inmediata en el Senado- el artç_culo 155 de la Constituciç_n.,0,2
12,Madrid,ElPais,Anabel DÌez,https://politica.elpais.com/politica/2017/10/11/actualidad/1507705563_381296.html,Spanish,12,Rajoy activa el 155 con apoyo del PSOE y accede a reformar la Constituciç_n DIRECTO ç_ltimas noticias sobre la situaciç_n en Cataluç_aRajoy activa el 155 con apoyo del PSOE y accede a reformar la Constituciç_n Rajoy activa el 155 al pedir a Puigdemont que explique si declarç_ la independencia Rajoy activa el 155 con apoyo del PSOE y accede a reformar la Constituciç_n Te mentirç_a si te digo la verdad; por MANUEL JABOIS El texto enviado por La Moncloa considera -premeditadamente confusa- la declaraciç_n de Puigdemont del martes en el Parlament; donde anunciç_ la independencia de Cataluç_a y la suspendiç_ inmediatamente.,0,3
12,Madrid,ElPais,Anabel DÌez,https://politica.elpais.com/politica/2017/10/11/actualidad/1507705563_381296.html,Spanish,12,En consecuencia; no deja espacio a la duda: si Puigdemont no contesta claramente al requerimiento; Rajoy asumirç_ que el presidente de la Generalitat confirma que proclamç_ la independencia.,0,1
12,Madrid,ElPais,Anabel DÌez,https://politica.elpais.com/politica/2017/10/11/actualidad/1507705563_381296.html,Spanish,12,-Cualquier contestaciç_n distinta a una simple respuesta afirmativa o negativa se considerarç_ confirmaciç_n-; advierte el texto; que tambiçÈn insta al lç_der independentista a comunicar el requerimiento a Carme Forcadell; la presidenta del Parlament; y a,0,3
12,Madrid,ElPais,Anabel DÌez,https://politica.elpais.com/politica/2017/10/11/actualidad/1507705563_381296.html,Spanish,12,-La actuaciç_n del Presidente y del Gobierno de la Generalidad de Cataluç_a y de la mayorç_a no cualificada del Parlamento se ha apartado con tal intensidad del cumplimiento de sus obligaciones constitucionales que de no ser atendido este requerimiento su,0,2
12,Madrid,ElPais,Anabel DÌez,https://politica.elpais.com/politica/2017/10/11/actualidad/1507705563_381296.html,Spanish,12,-En consecuencia; es deber del Gobierno de la Naciç_n (_¢_) proceder a activar la aplicaciç_n del procedimiento para la aplicaciç_n del artç_culo 155 de la Constituciç_n en el caso de que no se atienda este ç_ltimo requerimiento planteado por el presente ,0,2
12,Madrid,ElPais,Anabel DÌez,https://politica.elpais.com/politica/2017/10/11/actualidad/1507705563_381296.html,Spanish,12,El requerimiento del Gobierno repasa todas las ilegalidades cometidas por el Govern y el Parlament y luego suspendidas por el Tribunal Constitucional.,0,3
12,Madrid,ElPais,Anabel DÌez,https://politica.elpais.com/politica/2017/10/11/actualidad/1507705563_381296.html,Spanish,12,Asç_; menciona la aprobaciç_n de la Ley del referçÈndum y de la Ley de transitoriedad jurç_dica y fundaciç_n de la Repç_blica.,0,3
12,Madrid,ElPais,Anabel DÌez,https://politica.elpais.com/politica/2017/10/11/actualidad/1507705563_381296.html,Spanish,12,TambiçÈn; la celebraciç_n de un referçÈndum que califica de -ilegal- y que se considera no celebrado por carecer de -cualquier garantç_a-.,0,2
12,Madrid,ElPais,Anabel DÌez,https://politica.elpais.com/politica/2017/10/11/actualidad/1507705563_381296.html,Spanish,12,Si Puigdemont no atiende el requerimiento del Gobierno; Rajoy tendrç_ que enviar al Senado un plan detallado de las competencias que quiere asumir del Govern.,0,2
12,Madrid,ElPais,Anabel DÌez,https://politica.elpais.com/politica/2017/10/11/actualidad/1507705563_381296.html,Spanish,12,Ese plan ya ha sido discutido con representantes del PSOE.,0,4
12,Madrid,ElPais,Anabel DÌez,https://politica.elpais.com/politica/2017/10/11/actualidad/1507705563_381296.html,Spanish,12,Como el PP tiene mayorç_a absoluta en la Cç_mara Alta; el Ejecutivo no tendrç_a ningç_n problema para sacar adelante su estrategia; aunque tardarç_a varios dç_as en completar los pasos formales que exige el reglamento.,0,2
12,Madrid,ElPais,Anabel DÌez,https://politica.elpais.com/politica/2017/10/11/actualidad/1507705563_381296.html,Spanish,12,EL DESAFççO INDEPENDENTISTA Rajoy activa el 155 con apoyo del PSOE y accede a reformar la Constituciç_n Noticias; reportajes; opiniç_n; anç_lisis; fotografç_as; cobertura en directo... toda la informaciç_n sobre la consulta soberanista del 1-O y la respuesta del Gobierno.,0,3
12,Madrid,ElPais,Anabel DÌez,https://politica.elpais.com/politica/2017/10/11/actualidad/1507705563_381296.html,Spanish,12,El PSOE censura que Cataluç_a queda en una -absoluta ingobernabilidad- El Ejecutivo debe recurrir al Congreso o al Senado para las medidas mç_s duras El Ejecutivo debe recurrir al Congreso o al Senado para las medidas mç_s duras El EjçÈrcito se prepara para apoyar a la Policç_a y la Guardia Civil en Cataluç_a,0,3
13,Madrid,Expansion,D. Esperanza,http://www.expansion.com/economia/politica/2017/10/10/59dce607ca4741207d8b45ce.html,Spanish,12,POLççTICA PRIMER PASO PARA ACTIVAR EL ARTççCULO 155 Rajoy da cinco dç_as al Govern para que aclare si hay independencia Las medidas legales que prepara el Gobierno para frenar la declaraciç_n de independencia en diferido Puigdemont declara la independencia de Cataluç_a pero la deja en suspenso y pide diç_logo El Govern: -Si el Gobierno aplica el 155; querrç_ decir que no hay voluntad de diç_logo- Pedro Sç_nchez da una comparecencia a las 12.30 horas sobre Cataluç_a Rajoy pregunta a Cataluç_a si ha declarado la independencia antes de aplicar el 155 POR D.ESPERANZAMADRID Actualizado: 12/10/2017 00:13 horas El presidente del Gobierno; Mariano Rajoy quiere ofrecer certezas a los espaç_oles; -especialmente a los catalanes-; ha dicho.,0,4
13,Madrid,Expansion,D. Esperanza,http://www.expansion.com/economia/politica/2017/10/10/59dce607ca4741207d8b45ce.html,Spanish,12,Rajoy aclarç_ este miçÈrcoles que en funciç_n de la respuesta que dçÈ el Govern de Carles Puigdemont; el Ejecutivo decidirç_ los siguientes pasos a dar.,0,3
13,Madrid,Expansion,D. Esperanza,http://www.expansion.com/economia/politica/2017/10/10/59dce607ca4741207d8b45ce.html,Spanish,12,El Gobierno ha dado un plazo de cinco dç_as al presidente catalç_n (hasta el prç_ximo lunes a las 10 de la maç_ana) para que confirme si ha declarado la independencia de Cataluç_a y fija un segundo plazo; hasta el jueves; 19 de octubre (tambiçÈn hasta las 10) para que; en el supuesto de que lo haya hecho; rectifique y evite asç_ su aplicaciç_n.,0,5
13,Madrid,Expansion,D. Esperanza,http://www.expansion.com/economia/politica/2017/10/10/59dce607ca4741207d8b45ce.html,Spanish,12,En caso de no haber respuesta se interpretarç_ como una confirmaciç_n.,0,2
13,Madrid,Expansion,D. Esperanza,http://www.expansion.com/economia/politica/2017/10/10/59dce607ca4741207d8b45ce.html,Spanish,12,Ambos plazos figuran en el requerimiento aprobado este miçÈrcoles en una reuniç_n extraordinaria del Consejo de Ministros y que se entregç_ por la tarde a la Generalitat.,0,3
13,Madrid,Expansion,D. Esperanza,http://www.expansion.com/economia/politica/2017/10/10/59dce607ca4741207d8b45ce.html,Spanish,12,En dicho documento se reclama a Puigdemont que -comunique el presente requerimiento- a la presidenta del Parlament; Carme Forcadell; y a la Mesa de la cç_mara catalana; -requiriçÈndoles igualmente la restauraciç_n del orden constitucional y estatutario; en los mismos tçÈrminos realizados al presidente y al gobierno de Cataluç_a-.,0,3
13,Madrid,Expansion,D. Esperanza,http://www.expansion.com/economia/politica/2017/10/10/59dce607ca4741207d8b45ce.html,Spanish,12,El Gobierno ha dado asç_ un primer paso hacia la puesta en marcha del artç_culo 155 de la constituciç_n.,0,4
13,Madrid,Expansion,D. Esperanza,http://www.expansion.com/economia/politica/2017/10/10/59dce607ca4741207d8b45ce.html,Spanish,12,Para activar dicho artç_culo hacen falta dos reuniones del Consejo de Ministros.,0,3
13,Madrid,Expansion,D. Esperanza,http://www.expansion.com/economia/politica/2017/10/10/59dce607ca4741207d8b45ce.html,Spanish,12,La primera es necesaria hacer efectivo el requerimiento al presidente de la Generalitat y la segunda para trasladar al Senado las medidas propuestas.,0,3
13,Madrid,Expansion,D. Esperanza,http://www.expansion.com/economia/politica/2017/10/10/59dce607ca4741207d8b45ce.html,Spanish,12,El presidente del Gobierno aconsejç_ a Puigdemont que si manifiesta su voluntad de respetar la legalidad; -se pondrç_a fin al periodo de inestabilidad y quiebra de la convivencia-; dijo.,0,3
13,Madrid,Expansion,D. Esperanza,http://www.expansion.com/economia/politica/2017/10/10/59dce607ca4741207d8b45ce.html,Spanish,12,Consejo de Ministros extraordinario El presidente del Gobierno habç_a convocado este miçÈrcoles a las 9.00 horas un Consejo de Ministros extraordinario para abordar las opciones que hay para atajar el desafç_o independentista de Cataluç_a tras el anuncio del presidente de la Generalitat; Carles Puigdemont; de suspender la declaraciç_n de independencia durante unas semanas para buscar la mediaciç_n unas horas antes de su intervenciç_n en el Congreso.,0,3
13,Madrid,Expansion,D. Esperanza,http://www.expansion.com/economia/politica/2017/10/10/59dce607ca4741207d8b45ce.html,Spanish,12,Asç_ lo anunciç_ anoche la vicepresidenta del Gobierno; Soraya Sç_enz de Santamarç_a en una comparecencia en el Palacio de la Moncloa en la que criticç_ duramente que Puigdemont quiera -imponer una mediaciç_n- sin -volver a la legalidad-.,0,1
13,Madrid,Expansion,D. Esperanza,http://www.expansion.com/economia/politica/2017/10/10/59dce607ca4741207d8b45ce.html,Spanish,12,Segç_n recalcç_; el diç_logo entre demç_cratas debe producirse dentro de la ley y respetando las reglas del juego.,0,3
13,Madrid,Expansion,D. Esperanza,http://www.expansion.com/economia/politica/2017/10/10/59dce607ca4741207d8b45ce.html,Spanish,12,Rajoy llegç_ a la reuniç_n del Consejo tras reunirse el martes en Moncloa con el lç_der del PSOE; Pedro Sç_nchez; y mantener a primera hora de la maç_ana una conversaciç_n telefç_nica con el presidente de Ciudadanos; Albert Rivera.,0,3
13,Madrid,Expansion,D. Esperanza,http://www.expansion.com/economia/politica/2017/10/10/59dce607ca4741207d8b45ce.html,Spanish,12,Con ellos analizç_ la posible aplicaciç_n del artç_culo 155 de la Constituciç_n; al que Rivera le viene pidiendo que recurra.,0,3
13,Madrid,Expansion,D. Esperanza,http://www.expansion.com/economia/politica/2017/10/10/59dce607ca4741207d8b45ce.html,Spanish,12,Artç_culo 155 Para la activaciç_n del artç_culo 155 de la Constituciç_n; es necesario el requerimiento al presidente de la comunidad y; en el caso de no ser atendido; con la aprobaciç_n por mayorç_a absoluta del Senado; en el que el Partido Popular tiene mayorç_a absoluta; -podrç_ adoptar las medidas necesarias para obligar a aquella al cumplimiento forzoso de dichas obligaciones o para la protecciç_n del mencionado interçÈs general-.,0,4
14,USA,WAPO,Pamela Rolfe,https://www.washingtonpost.com/world/europe/spain-asks-catalonia-did-you-declare-independence-or-not/2017/10/11/58bbd800-ae71-11e7-9e58-e6288544af98_story.html?utm_term=.030667b84d34,English,11,Spain asks Catalonia: Did you declare independence or not?Spanish Prime Minister Mariano Rajoy leaves a cabinet meeting in Madrid on Wednesday.,3,3
14,USA,WAPO,Pamela Rolfe,https://www.washingtonpost.com/world/europe/spain-asks-catalonia-did-you-declare-independence-or-not/2017/10/11/58bbd800-ae71-11e7-9e58-e6288544af98_story.html?utm_term=.030667b84d35,English,11,(AFP/Getty Images) By Pamela Rolfe and James McAuley October 11 at 2:16 PM  MADRID _¢´ Spain_¢ès prime minister on Wednesday asked the head of the secession-minded Catalonia region the question that no one can seem to answer: Did he declare independence or not?,3,3
14,USA,WAPO,Pamela Rolfe,https://www.washingtonpost.com/world/europe/spain-asks-catalonia-did-you-declare-independence-or-not/2017/10/11/58bbd800-ae71-11e7-9e58-e6288544af98_story.html?utm_term=.030667b84d36,English,11,The query reflected more than just confusion.,3,3
14,USA,WAPO,Pamela Rolfe,https://www.washingtonpost.com/world/europe/spain-asks-catalonia-did-you-declare-independence-or-not/2017/10/11/58bbd800-ae71-11e7-9e58-e6288544af98_story.html?utm_term=.030667b84d37,English,11,Clarity on Catalonia_¢ès position is critical for Spain to map out its next move _¢´ including possible harsh measures against Catalonia if it proclaims itself a sovereign nation.,4,4
14,USA,WAPO,Pamela Rolfe,https://www.washingtonpost.com/world/europe/spain-asks-catalonia-did-you-declare-independence-or-not/2017/10/11/58bbd800-ae71-11e7-9e58-e6288544af98_story.html?utm_term=.030667b84d38,English,11,The uncertainty comes after the region_¢ès president; Carles Puigdemont; told the Catalan Parliament in Barcelona on Tuesday that Catalonia had the right to be an independent country; citing a disputed referendum last week that showed strong support for secession from Spain.,4,4
14,USA,WAPO,Pamela Rolfe,https://www.washingtonpost.com/world/europe/spain-asks-catalonia-did-you-declare-independence-or-not/2017/10/11/58bbd800-ae71-11e7-9e58-e6288544af98_story.html?utm_term=.030667b84d39,English,11,[Catalan president stops short of declaring independence] But instead of an outright declaration; Puigdemont said the ìeffectî of independence would be delayed for several weeks to facilitate further dialogue with Madrid.,3,3
14,USA,WAPO,Pamela Rolfe,https://www.washingtonpost.com/world/europe/spain-asks-catalonia-did-you-declare-independence-or-not/2017/10/11/58bbd800-ae71-11e7-9e58-e6288544af98_story.html?utm_term=.030667b84d40,English,11,He then signed a document that some perceived as formalizing a break from Spain; baffling observers in Barcelona and Madrid alike.,2,2
14,USA,WAPO,Pamela Rolfe,https://www.washingtonpost.com/world/europe/spain-asks-catalonia-did-you-declare-independence-or-not/2017/10/11/58bbd800-ae71-11e7-9e58-e6288544af98_story.html?utm_term=.030667b84d41,English,11,Play Video 3:16 What's happening in Spain and how did we get here?,3,3
14,USA,WAPO,Pamela Rolfe,https://www.washingtonpost.com/world/europe/spain-asks-catalonia-did-you-declare-independence-or-not/2017/10/11/58bbd800-ae71-11e7-9e58-e6288544af98_story.html?utm_term=.030667b84d42,English,11,0:00 After a tumultuous Oct. 1 referendum; Catalan leader Carles Puigdemont stopped short of declaring independence from Spain.,2,2
14,USA,WAPO,Pamela Rolfe,https://www.washingtonpost.com/world/europe/spain-asks-catalonia-did-you-declare-independence-or-not/2017/10/11/58bbd800-ae71-11e7-9e58-e6288544af98_story.html?utm_term=.030667b84d43,English,11,(The Washington Post) On Wednesday; Spanish Prime Minister Mariano Rajoy accused Puigdemont of sowing ìdeliberate confusion.î He also asked the Catalan leader to clarify his position.îThis call _¢´ before any of the measures that the government may adopt under Article 155 of our constitution _¢´ seeks to offer citizens the clarity and security that a question of such importance requires;î Rajoy said in a speech.,2,2
14,USA,WAPO,Pamela Rolfe,https://www.washingtonpost.com/world/europe/spain-asks-catalonia-did-you-declare-independence-or-not/2017/10/11/58bbd800-ae71-11e7-9e58-e6288544af98_story.html?utm_term=.030667b84d44,English,11,Article 155 of Spain_¢ès constitution; known as the ìnuclear option;î allows Madrid to suspend Catalonia_¢ès devolved government and take over running the region should it declare independence.,3,3
14,USA,WAPO,Pamela Rolfe,https://www.washingtonpost.com/world/europe/spain-asks-catalonia-did-you-declare-independence-or-not/2017/10/11/58bbd800-ae71-11e7-9e58-e6288544af98_story.html?utm_term=.030667b84d45,English,11,On Wednesday; the Spanish government appeared to close the door on any offer of negotiation but notably did not proceed with activating Article 155.,4,4
14,USA,WAPO,Pamela Rolfe,https://www.washingtonpost.com/world/europe/spain-asks-catalonia-did-you-declare-independence-or-not/2017/10/11/58bbd800-ae71-11e7-9e58-e6288544af98_story.html?utm_term=.030667b84d46,English,11,ìI am a firm supporter of dialogue; but I should advise that it is not possible under the guise of dialogue to accept the unilateral imposition of points of view;î Rajoy said in his speech.,2,2
14,USA,WAPO,Pamela Rolfe,https://www.washingtonpost.com/world/europe/spain-asks-catalonia-did-you-declare-independence-or-not/2017/10/11/58bbd800-ae71-11e7-9e58-e6288544af98_story.html?utm_term=.030667b84d47,English,11,ìThere is no possible mediation between democratic law and disobedience and illegality.,1,1
14,USA,WAPO,Pamela Rolfe,https://www.washingtonpost.com/world/europe/spain-asks-catalonia-did-you-declare-independence-or-not/2017/10/11/58bbd800-ae71-11e7-9e58-e6288544af98_story.html?utm_term=.030667b84d48,English,11,We are not talking about different interpretations of the law.î Spain_¢ès Constitutional Court had ruled the independence referendum illegal; but Catalan authorities proceeded anyway.,1,1
14,USA,WAPO,Pamela Rolfe,https://www.washingtonpost.com/world/europe/spain-asks-catalonia-did-you-declare-independence-or-not/2017/10/11/58bbd800-ae71-11e7-9e58-e6288544af98_story.html?utm_term=.030667b84d49,English,11,In the end; the vast majority of those who participated in the vote backed secession; but fewer than 50 percent of Catalan residents cast ballots.The recent call for Catalan independence represents the biggest constitutional crisis in Spain since the regime of dictator Francisco Franco ended in 1975.,4,4
14,USA,WAPO,Pamela Rolfe,https://www.washingtonpost.com/world/europe/spain-asks-catalonia-did-you-declare-independence-or-not/2017/10/11/58bbd800-ae71-11e7-9e58-e6288544af98_story.html?utm_term=.030667b84d50,English,11,It also highlights a rising separatist tide in a troubled European Union struggling to navigate a historic migrant crisis and continued economic malaise.,4,4
14,USA,WAPO,Pamela Rolfe,https://www.washingtonpost.com/world/europe/spain-asks-catalonia-did-you-declare-independence-or-not/2017/10/11/58bbd800-ae71-11e7-9e58-e6288544af98_story.html?utm_term=.030667b84d51,English,11,[What you need to know about the vote in Catalonia] In his extended address to the Spanish parliament; Rajoy reiterated that the Oct. 1 Catalan referendum was illegal.,1,1
14,USA,WAPO,Pamela Rolfe,https://www.washingtonpost.com/world/europe/spain-asks-catalonia-did-you-declare-independence-or-not/2017/10/11/58bbd800-ae71-11e7-9e58-e6288544af98_story.html?utm_term=.030667b84d52,English,11,ìVoting is a part of democracy; but a vote against democracy or outside a democracy is not democracy;î he said.,1,1
14,USA,WAPO,Pamela Rolfe,https://www.washingtonpost.com/world/europe/spain-asks-catalonia-did-you-declare-independence-or-not/2017/10/11/58bbd800-ae71-11e7-9e58-e6288544af98_story.html?utm_term=.030667b84d53,English,11,ìThe farce that took place Oct. 1 was not democracy.,1,1
14,USA,WAPO,Pamela Rolfe,https://www.washingtonpost.com/world/europe/spain-asks-catalonia-did-you-declare-independence-or-not/2017/10/11/58bbd800-ae71-11e7-9e58-e6288544af98_story.html?utm_term=.030667b84d54,English,11,It was an exercise against democracy.î In response to Puigdemont_¢ès request for ìdialogue;î Rajoy was firm that Spain would not discuss options outside the legal parameters of its constitution.,1,1
14,USA,WAPO,Pamela Rolfe,https://www.washingtonpost.com/world/europe/spain-asks-catalonia-did-you-declare-independence-or-not/2017/10/11/58bbd800-ae71-11e7-9e58-e6288544af98_story.html?utm_term=.030667b84d55,English,11,ìWithout a doubt; you can dialogue in a situation like this; to improve the framework of living together; but within the framework of the existing conditions;î he said.,2,2
14,USA,WAPO,Pamela Rolfe,https://www.washingtonpost.com/world/europe/spain-asks-catalonia-did-you-declare-independence-or-not/2017/10/11/58bbd800-ae71-11e7-9e58-e6288544af98_story.html?utm_term=.030667b84d56,English,11,ìNever in its history have Catalonia_¢ès citizens had more freedom.,2,2
14,USA,WAPO,Pamela Rolfe,https://www.washingtonpost.com/world/europe/spain-asks-catalonia-did-you-declare-independence-or-not/2017/10/11/58bbd800-ae71-11e7-9e58-e6288544af98_story.html?utm_term=.030667b84d57,English,11,The independence movement is about to throw away the best period of Catalonia in its entire history.î It was not clear whether or when Puigdemont would respond to Rajoy.,1,1
14,USA,WAPO,Pamela Rolfe,https://www.washingtonpost.com/world/europe/spain-asks-catalonia-did-you-declare-independence-or-not/2017/10/11/58bbd800-ae71-11e7-9e58-e6288544af98_story.html?utm_term=.030667b84d58,English,11,Puigdemont has until Monday to clarify his position; according to the Spanish government_¢ès formal request to the regional leader.,3,3
14,USA,WAPO,Pamela Rolfe,https://www.washingtonpost.com/world/europe/spain-asks-catalonia-did-you-declare-independence-or-not/2017/10/11/58bbd800-ae71-11e7-9e58-e6288544af98_story.html?utm_term=.030667b84d59,English,11,If he declines to answer or says that he has declared independence; the Spanish government will give him until Oct. 19 to rethink his position and return Catalonia to the rule of law.,1,1
14,USA,WAPO,Pamela Rolfe,https://www.washingtonpost.com/world/europe/spain-asks-catalonia-did-you-declare-independence-or-not/2017/10/11/58bbd800-ae71-11e7-9e58-e6288544af98_story.html?utm_term=.030667b84d60,English,11,If that maneuver fails; Rajoy intends to start the necessary procedures to activate Article 155.,3,3
